sample	rep	unit	fq1	fq2
sample_446	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/446-P7998-P5178_L001_ds.f6454ef2145a409789970865f0d8b94c/446_S30_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/446-P7998-P5178_L001_ds.f6454ef2145a409789970865f0d8b94c/446_S30_L001_R2_001.fastq.gz
sample_447	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/447-P7169-P5148_L001_ds.113146892d194756af38999ab5dc2109/447_S31_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/447-P7169-P5148_L001_ds.113146892d194756af38999ab5dc2109/447_S31_L001_R2_001.fastq.gz
sample_448	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/448-P7127-P5126_L001_ds.92b8ab27b4a0433fac9bfe01062ae637/448_S32_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/448-P7127-P5126_L001_ds.92b8ab27b4a0433fac9bfe01062ae637/448_S32_L001_R2_001.fastq.gz
sample_489	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/489-P7385-P5175_L001_ds.8b9f250d2a214059b1ac1412ee372b2f/489_S33_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/489-P7385-P5175_L001_ds.8b9f250d2a214059b1ac1412ee372b2f/489_S33_L001_R2_001.fastq.gz
sample_490	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/490-P7192-P5173_L001_ds.6cffab8ef17f4d12a86d408fe5ca5e95/490_S34_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/490-P7192-P5173_L001_ds.6cffab8ef17f4d12a86d408fe5ca5e95/490_S34_L001_R2_001.fastq.gz
sample_491	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/491-P7191-P5172_L001_ds.86f485efbce74d93aa020dde1b01c9fb/491_S35_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/491-P7191-P5172_L001_ds.86f485efbce74d93aa020dde1b01c9fb/491_S35_L001_R2_001.fastq.gz
sample_492	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/492-P7190-P5171_L001_ds.103a1bcaf0774f7e929048025a47235c/492_S36_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/492-P7190-P5171_L001_ds.103a1bcaf0774f7e929048025a47235c/492_S36_L001_R2_001.fastq.gz
sample_509	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/509-P7188-P5168_L001_ds.d63277694f224b279a8603506a76ad1a/509_S37_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/509-P7188-P5168_L001_ds.d63277694f224b279a8603506a76ad1a/509_S37_L001_R2_001.fastq.gz
sample_510	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/510-P7187-P5167_L001_ds.1e52985e16614f28a2edeef27e5eaa3a/510_S38_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/510-P7187-P5167_L001_ds.1e52985e16614f28a2edeef27e5eaa3a/510_S38_L001_R2_001.fastq.gz
sample_511	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/511-P7116-P5132_L001_ds.58862a8067bd4e0f8debbc0bc5dd635c/511_S39_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/511-P7116-P5132_L001_ds.58862a8067bd4e0f8debbc0bc5dd635c/511_S39_L001_R2_001.fastq.gz
sample_512	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/512-P7101-P5115_L001_ds.171995db6d9346869aa62535ec96a625/512_S40_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/512-P7101-P5115_L001_ds.171995db6d9346869aa62535ec96a625/512_S40_L001_R2_001.fastq.gz
sample_M10	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M10-S708-S521_L001_ds.9c6c94a56f8446bcb7ddfe3e36e8abf5/M10_S49_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M10-S708-S521_L001_ds.9c6c94a56f8446bcb7ddfe3e36e8abf5/M10_S49_L001_R2_001.fastq.gz
sample_M11	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M11-S716-S559_L001_ds.14926d8fd3af4b83b1d4074b5c09c4ba/M11_S50_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M11-S716-S559_L001_ds.14926d8fd3af4b83b1d4074b5c09c4ba/M11_S50_L001_R2_001.fastq.gz
sample_M12	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M12-S760-S511_L001_ds.7355a8aab61c460ba12802d0f2770dea/M12_S51_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M12-S760-S511_L001_ds.7355a8aab61c460ba12802d0f2770dea/M12_S51_L001_R2_001.fastq.gz
sample_M13	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M13-S755-S566_L001_ds.b79525ff6fa04f829b0fc8812fe62318/M13_S52_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M13-S755-S566_L001_ds.b79525ff6fa04f829b0fc8812fe62318/M13_S52_L001_R2_001.fastq.gz
sample_M14	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M14-S725-S538_L001_ds.0bfaafb8f0c2422da73f683cf8fe8247/M14_S53_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M14-S725-S538_L001_ds.0bfaafb8f0c2422da73f683cf8fe8247/M14_S53_L001_R2_001.fastq.gz
sample_M15	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M15-S772-S567_L001_ds.44d6bef0f50f459cb2fe2ac2ddf06c96/M15_S54_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M15-S772-S567_L001_ds.44d6bef0f50f459cb2fe2ac2ddf06c96/M15_S54_L001_R2_001.fastq.gz
sample_M16	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M16-S777-S526_L001_ds.7d758017bf874de4adc39e589f807f03/M16_S55_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M16-S777-S526_L001_ds.7d758017bf874de4adc39e589f807f03/M16_S55_L001_R2_001.fastq.gz
sample_M17	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M17-S729-S591_L001_ds.40b1620debdf46a79fad3832cf0dad1b/M17_S56_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M17-S729-S591_L001_ds.40b1620debdf46a79fad3832cf0dad1b/M17_S56_L001_R2_001.fastq.gz
sample_M18	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M18-S734-S592_L001_ds.ac89056d7721425b873e6df61c3e40b7/M18_S57_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M18-S734-S592_L001_ds.ac89056d7721425b873e6df61c3e40b7/M18_S57_L001_R2_001.fastq.gz
sample_M19	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M19-S770-S540_L001_ds.75b54d0dbd7d44cda29df685a725c301/M19_S58_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M19-S770-S540_L001_ds.75b54d0dbd7d44cda29df685a725c301/M19_S58_L001_R2_001.fastq.gz
sample_M1	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M1-P7139-P5160_L001_ds.68fd5b03ef4b40bab9d703809e0136ec/M1_S41_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M1-P7139-P5160_L001_ds.68fd5b03ef4b40bab9d703809e0136ec/M1_S41_L001_R2_001.fastq.gz
sample_M20	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M20-S710-S581_L001_ds.6deeb605ccbf4f2e94807055f11e323c/M20_S59_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M20-S710-S581_L001_ds.6deeb605ccbf4f2e94807055f11e323c/M20_S59_L001_R2_001.fastq.gz
sample_M21	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M21-S722-S578_L001_ds.f29e5b06486c4a15b6af9b09d51baba8/M21_S60_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M21-S722-S578_L001_ds.f29e5b06486c4a15b6af9b09d51baba8/M21_S60_L001_R2_001.fastq.gz
sample_M22	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M22-S783-S546_L001_ds.06d787e82a194e4ea0c47e3cf25c5240/M22_S61_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M22-S783-S546_L001_ds.06d787e82a194e4ea0c47e3cf25c5240/M22_S61_L001_R2_001.fastq.gz
sample_M23	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M23-S757-S545_L001_ds.c094633d84ad48efa7d69eb90f28e087/M23_S62_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M23-S757-S545_L001_ds.c094633d84ad48efa7d69eb90f28e087/M23_S62_L001_R2_001.fastq.gz
sample_M24	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M24-S796-S507_L001_ds.6cc0b87629084db48e4e5af670262acb/M24_S63_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M24-S796-S507_L001_ds.6cc0b87629084db48e4e5af670262acb/M24_S63_L001_R2_001.fastq.gz
sample_M25	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M25-S702-S523_L001_ds.0445e78ccdc54b45aa1780e87709772e/M25_S64_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M25-S702-S523_L001_ds.0445e78ccdc54b45aa1780e87709772e/M25_S64_L001_R2_001.fastq.gz
sample_M26	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M26-P7118-P5131_L001_ds.a92b45a9231d41489da38b2300e8941c/M26_S65_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M26-P7118-P5131_L001_ds.a92b45a9231d41489da38b2300e8941c/M26_S65_L001_R2_001.fastq.gz
sample_M27	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M27-S749-S565_L001_ds.296a571e948d4a269d7e1ffc85970665/M27_S66_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M27-S749-S565_L001_ds.296a571e948d4a269d7e1ffc85970665/M27_S66_L001_R2_001.fastq.gz
sample_M28	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M28-S795-S517_L001_ds.054ff25f258c4c9cba8a0878ca325cd5/M28_S67_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M28-S795-S517_L001_ds.054ff25f258c4c9cba8a0878ca325cd5/M28_S67_L001_R2_001.fastq.gz
sample_M29	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M29-S742-S551_L001_ds.211e2d0bd0d94be89dffbdde72cf80ee/M29_S68_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M29-S742-S551_L001_ds.211e2d0bd0d94be89dffbdde72cf80ee/M29_S68_L001_R2_001.fastq.gz
sample_M2	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M2-S747-S524_L001_ds.a3434e5438874f4eb992d95ad1866cd8/M2_S42_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M2-S747-S524_L001_ds.a3434e5438874f4eb992d95ad1866cd8/M2_S42_L001_R2_001.fastq.gz
sample_M30	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M30-S727-S598_L001_ds.25f2b7d1b58a4544908eb311591ea632/M30_S69_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M30-S727-S598_L001_ds.25f2b7d1b58a4544908eb311591ea632/M30_S69_L001_R2_001.fastq.gz
sample_M31	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M31-P7105-P5114_L001_ds.e550753a0e6e4eafa6d37d07ccdbb542/M31_S70_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M31-P7105-P5114_L001_ds.e550753a0e6e4eafa6d37d07ccdbb542/M31_S70_L001_R2_001.fastq.gz
sample_M32	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M32-S797-S501_L001_ds.a70794aca838452a9287c7a8dd91b2f7/M32_S71_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M32-S797-S501_L001_ds.a70794aca838452a9287c7a8dd91b2f7/M32_S71_L001_R2_001.fastq.gz
sample_M33	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M33-S763-S505_L001_ds.6dd7cd5f2a8c4b2fb0b85d7660a263a9/M33_S72_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M33-S763-S505_L001_ds.6dd7cd5f2a8c4b2fb0b85d7660a263a9/M33_S72_L001_R2_001.fastq.gz
sample_M34	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M34-P7119-P5152_L001_ds.c5237babb7164b0691916bdbb6bda715/M34_S73_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M34-P7119-P5152_L001_ds.c5237babb7164b0691916bdbb6bda715/M34_S73_L001_R2_001.fastq.gz
sample_M35	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M35-P7117-P5146_L001_ds.914be25702cb437081545564d9caaa9e/M35_S74_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M35-P7117-P5146_L001_ds.914be25702cb437081545564d9caaa9e/M35_S74_L001_R2_001.fastq.gz
sample_M36	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M36-P7111-P5143_L001_ds.9bc60334867246a88023a1fb37ad2c97/M36_S75_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M36-P7111-P5143_L001_ds.9bc60334867246a88023a1fb37ad2c97/M36_S75_L001_R2_001.fastq.gz
sample_M37	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M37-P7109-P5142_L001_ds.7edfc25e1e694d9aa3f2be90c978caf2/M37_S76_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M37-P7109-P5142_L001_ds.7edfc25e1e694d9aa3f2be90c978caf2/M37_S76_L001_R2_001.fastq.gz
sample_M38	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M38-P7108-P5141_L001_ds.a9567a3ab82f4ec381cbda5bc6878fc7/M38_S77_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M38-P7108-P5141_L001_ds.a9567a3ab82f4ec381cbda5bc6878fc7/M38_S77_L001_R2_001.fastq.gz
sample_M39	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M39-P7107-P5133_L001_ds.595614227a324931b45fbe45fd07cf1e/M39_S78_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M39-P7107-P5133_L001_ds.595614227a324931b45fbe45fd07cf1e/M39_S78_L001_R2_001.fastq.gz
sample_M3	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M3-S774-S506_L001_ds.9d1249ccf2f0458ebb469df83698f692/M3_S43_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M3-S774-S506_L001_ds.9d1249ccf2f0458ebb469df83698f692/M3_S43_L001_R2_001.fastq.gz
sample_M40	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M40-P7121-P5130_L001_ds.35b9dafda8934c09bb9a5378a4545206/M40_S79_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M40-P7121-P5130_L001_ds.35b9dafda8934c09bb9a5378a4545206/M40_S79_L001_R2_001.fastq.gz
sample_M41	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M41-P7106-P5113_L001_ds.0db71b00f4e145508265e5b850efc63f/M41_S80_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M41-P7106-P5113_L001_ds.0db71b00f4e145508265e5b850efc63f/M41_S80_L001_R2_001.fastq.gz
sample_M42	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M42-S761-S533_L001_ds.c90678d880414eaba0ac7f342b74193c/M42_S81_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M42-S761-S533_L001_ds.c90678d880414eaba0ac7f342b74193c/M42_S81_L001_R2_001.fastq.gz
sample_M43	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M43-S780-S530_L001_ds.eb017e5577db492498158382f645c731/M43_S82_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M43-S780-S530_L001_ds.eb017e5577db492498158382f645c731/M43_S82_L001_R2_001.fastq.gz
sample_M44	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M44-P7138-P5159_L001_ds.88dcbfa1aa394dc7a43c15c5028aeb0d/M44_S83_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M44-P7138-P5159_L001_ds.88dcbfa1aa394dc7a43c15c5028aeb0d/M44_S83_L001_R2_001.fastq.gz
sample_M45	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M45-P7137-P5158_L001_ds.85d9ee1117a24694aaaa9e4fc62c64bb/M45_S84_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M45-P7137-P5158_L001_ds.85d9ee1117a24694aaaa9e4fc62c64bb/M45_S84_L001_R2_001.fastq.gz
sample_M47	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M47-S739-S503_L001_ds.c32469d3e6894bffa7f8c5f3b8727504/M47_S85_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M47-S739-S503_L001_ds.c32469d3e6894bffa7f8c5f3b8727504/M47_S85_L001_R2_001.fastq.gz
sample_M48	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M48-S788-S587_L001_ds.d46dfb9f522342f9bbaf1f3d7336803a/M48_S86_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M48-S788-S587_L001_ds.d46dfb9f522342f9bbaf1f3d7336803a/M48_S86_L001_R2_001.fastq.gz
sample_M49	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M49-S779-S589_L001_ds.cf587645136e4db799d59e308f781e2a/M49_S87_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M49-S779-S589_L001_ds.cf587645136e4db799d59e308f781e2a/M49_S87_L001_R2_001.fastq.gz
sample_M50	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M50-P7129-P5157_L001_ds.fb8ca7add43e4d0185b582cefd61f986/M50_S88_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M50-P7129-P5157_L001_ds.fb8ca7add43e4d0185b582cefd61f986/M50_S88_L001_R2_001.fastq.gz
sample_M51	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M51-S790-S594_L001_ds.810f5040c29b460c9a1d12298abaf369/M51_S89_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M51-S790-S594_L001_ds.810f5040c29b460c9a1d12298abaf369/M51_S89_L001_R2_001.fastq.gz
sample_M52	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M52-S724-S547_L001_ds.96628b271b4a450688f17f3a6074837c/M52_S90_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M52-S724-S547_L001_ds.96628b271b4a450688f17f3a6074837c/M52_S90_L001_R2_001.fastq.gz
sample_M53	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M53-S706-S574_L001_ds.37864a3dd79c4a6d8be086846f2ca51b/M53_S91_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M53-S706-S574_L001_ds.37864a3dd79c4a6d8be086846f2ca51b/M53_S91_L001_R2_001.fastq.gz
sample_M54	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M54-S750-S532_L001_ds.5063e74426924e08aca5507ba714546b/M54_S92_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M54-S750-S532_L001_ds.5063e74426924e08aca5507ba714546b/M54_S92_L001_R2_001.fastq.gz
sample_M55	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M55-S775-S509_L001_ds.ca642e6c1cdc4c57946b075246ec0d21/M55_S93_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M55-S775-S509_L001_ds.ca642e6c1cdc4c57946b075246ec0d21/M55_S93_L001_R2_001.fastq.gz
sample_M56	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M56-S743-S536_L001_ds.006d944c8e55481c9b1a2ad87ef6fa40/M56_S94_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M56-S743-S536_L001_ds.006d944c8e55481c9b1a2ad87ef6fa40/M56_S94_L001_R2_001.fastq.gz
sample_M57	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M57-S786-S513_L001_ds.8dbaeb73689541fabfc4c026daef46d2/M57_S95_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M57-S786-S513_L001_ds.8dbaeb73689541fabfc4c026daef46d2/M57_S95_L001_R2_001.fastq.gz
